id,data_year,school_name,private_flag,school_type,school_region,urbanization_level,enrollment_quota,new_student_count,stability,enrollment_rate,tuition_revenue_ratio,debt_ratio,net_income_ratio,totur_flag,closure_flag
877,111,新生醫護管理專科學校,1,技專校院,桃園市龍潭區,3,1273,1227,92.48,96.39,71.33,3.17,28.67,0,0
878,111,明志科技大學,1,技專校院,新北市泰山區,4,1032,982,92.77,96.12,16.67,26.28,83.33,0,0
879,111,明新學校財團法人明新科技大學,1,技專校院,新竹縣新豐鄉,3,2888,2154,83.05,76.98,61,1.36,39,0,0
880,111,景文科技大學,1,技專校院,新北市新店區,2,1697,1130,76.97,70.22,59.41,2.77,40.59,0,0
881,111,朝陽科技大學,1,技專校院,臺中市霧峰區,4,3238,2897,87.56,90.23,56.93,4.55,43.07,0,0
882,111,東南科技大學,1,技專校院,新北市深坑區,4,1379,744,77.98,62.06,66.73,0.9,33.27,0,0
883,111,東方學校財團法人東方設計大學,1,技專校院,高雄市湖內區,5,521,137,45.57,26.3,51.69,6.6,48.31,0,1
884,111,樹人醫護管理專科學校,1,技專校院,高雄市路竹區,5,1702,1625,90.39,95.48,67.35,2.01,32.65,0,0
885,111,樹德科技大學,1,技專校院,高雄市燕巢區,6,3171,2011,81.65,65.98,61.75,3.14,38.25,0,0
886,111,正修學校財團法人正修科技大學,1,技專校院,高雄市鳥松區,2,5439,4128,81.4,77.74,55.68,7.36,44.32,0,0
887,111,環球學校財團法人環球科技大學,1,技專校院,雲林縣斗六市,4,742,466,74.76,62.8,60.81,5.76,39.19,1,1
888,111,美和學校財團法人美和科技大學,1,技專校院,屏東縣內埔鄉,6,2270,1555,87.1,68.52,65.93,30.25,34.07,0,0
889,111,耕莘健康管理專科學校,1,技專校院,新北市新店區,2,908,824,93.48,90.77,43.02,5.04,56.98,0,0
890,111,聖母醫護管理專科學校,1,技專校院,宜蘭縣三星鄉,6,438,280,87.6,63.93,52.02,4.86,47.98,0,0
891,111,聖約翰科技大學,1,技專校院,新北市淡水區,3,389,137,72.63,35.31,23.09,2.3,76.91,0,0
892,111,育英醫護管理專科學校,1,技專校院,高雄市三民區,2,370,346,92.47,93.51,66.75,1.89,33.25,0,0
893,111,致理學校財團法人致理科技大學,1,技專校院,新北市板橋區,1,2656,2405,88.47,90.74,68.96,12.13,31.04,0,0
894,111,華夏學校財團法人華夏科技大學,1,技專校院,新北市中和區,1,1291,545,82.29,42.39,62.42,3.85,37.58,0,1
895,111,萬能學校財團法人萬能科技大學,1,技專校院,桃園市中壢區,2,2716,1975,73.46,74.11,69.13,5.32,30.87,0,0
896,111,輔英科技大學,1,技專校院,高雄市大寮區,4,3086,2257,87.55,74.07,58.37,4.89,41.63,0,0
897,111,醒吾學校財團法人醒吾科技大學,1,技專校院,新北市林口區,3,2355,1372,78.28,62.59,67.68,2.79,32.32,0,0
898,111,長庚學校財團法人長庚科技大學,1,技專校院,桃園市龜山區,3,2201,2159,94.85,98.1,28.64,3.75,71.36,0,0
899,111,馬偕學校財團法人馬偕醫護管理專科學校,1,技專校院,臺北市北投區,2,946,915,92.28,96.72,37.98,3.73,62.02,0,0
900,111,黎明技術學院,1,技專校院,新北市泰山區,4,1622,1158,65.5,74.55,66.18,6.68,33.82,0,0
901,111,龍華科技大學,1,技專校院,桃園市龜山區,3,2826,2360,74.33,86.44,61.75,2.2,38.25,0,0
902,112,國立中央大學,0,一般大學,桃園市中壢區,2,3721,3771,93.87,100,13.43,30.08,86.57,0,0
903,112,國立中山大學,0,一般大學,高雄市鼓山區,2,2982,2906,95.34,98.06,14.11,41.4,85.89,0,0
904,112,國立中正大學,0,一般大學,嘉義縣民雄鄉,4,3404,3229,95.81,95.07,20.46,19.23,79.54,0,0
905,112,國立中興大學,0,一般大學,臺中市南區,1,4439,4445,93.24,100,14.16,26.75,85.84,0,0
906,112,國立嘉義大學,0,一般大學,嘉義市東區,4,3446,3071,89.58,89.75,20.84,15.18,79.16,0,0
907,112,國立宜蘭大學,0,一般大學,宜蘭縣宜蘭市,4,1456,1432,87.97,98.7,19.87,11.44,80.13,0,0
908,112,國立屏東大學,0,一般大學,屏東縣屏東市,4,2314,2091,91.83,90.55,22.89,8.19,77.11,0,0
909,112,國立彰化師範大學,0,一般大學,彰化縣彰化市,4,2399,2322,95.21,96.91,23.14,29.14,76.86,0,0
910,112,國立成功大學,0,一般大學,臺南市東區,2,6368,6362,95.19,100,10.88,39.7,89.12,0,0
911,112,國立政治大學,0,一般大學,臺北市文山區,2,4058,3924,96.9,97.1,23.32,37.41,76.68,0,0
912,112,國立暨南國際大學,0,一般大學,南投縣埔里鎮,4,1568,1478,94.23,94.68,19.98,24.87,80.02,0,0
913,112,國立東華大學,0,一般大學,花蓮縣壽豐鄉,6,2575,2260,91.94,92.38,18.19,13.08,81.81,0,0
914,112,國立清華大學,0,一般大學,新竹市東區,2,4592,4611,94.64,100,11.13,42.47,88.87,0,0
915,112,國立聯合大學,0,一般大學,苗栗縣苗栗市,4,2055,1981,89.5,96.43,25.1,8.45,74.9,0,0
916,112,國立臺中教育大學,0,一般大學,臺中市西區,1,1358,1295,95.74,95.51,16.14,14.96,83.86,0,0
917,112,國立臺北大學,0,一般大學,新北市三峽區,3,2633,2499,91.44,95.23,23.84,12.83,76.16,0,0
918,112,國立臺北教育大學,0,一般大學,臺北市大安區,1,1607,1540,96.01,96.65,21.3,8.82,78.7,0,0
919,112,國立臺北藝術大學,0,一般大學,臺北市北投區,2,752,730,94.3,97.63,19.65,15.87,80.35,0,0
920,112,國立臺南大學,0,一般大學,臺南市中西區,2,1719,1607,91.73,93.64,20.77,18.11,79.23,0,0
921,112,國立臺南藝術大學,0,一般大學,臺南市官田區,6,416,387,87.12,93.3,16.32,5.76,83.68,0,0
922,112,國立臺東大學,0,一般大學,臺東縣臺東市,4,1479,1295,85.41,90.21,19.43,5.9,80.57,0,0
923,112,國立臺灣大學,0,一般大學,臺北市大安區,1,8549,8489,96.07,99.42,10.86,39.18,89.14,0,0
924,112,國立臺灣師範大學,0,一般大學,臺北市大安區,1,4177,3987,95.84,96.92,11.28,33.82,88.72,0,0
925,112,國立臺灣海洋大學,0,一般大學,基隆市中正區,4,2623,2402,94.49,92.06,15.12,27.39,84.88,0,0
926,112,國立臺灣藝術大學,0,一般大學,新北市板橋區,1,1382,1308,91.49,94.93,23.22,5.16,76.78,0,0
927,112,國立臺灣體育運動大學,0,一般大學,臺中市北區,1,779,768,88.91,98.6,20.05,6.4,79.95,0,0
928,112,國立金門大學,0,一般大學,金門縣金寧鄉,5,1094,917,80.36,85.06,22.98,15.1,77.02,0,0
929,112,國立陽明交通大學,0,一般大學,新竹市東區,2,5503,5551,95.74,100,9.97,38.21,90.03,0,0
930,112,國立體育大學,0,一般大學,桃園市龜山區,3,637,604,91.19,94.94,14.08,10.46,85.92,0,0
931,112,國立高雄大學,0,一般大學,高雄市楠梓區,2,1580,1534,91.69,97.26,24.88,12.41,75.12,0,0
932,112,國立高雄師範大學,0,一般大學,高雄市苓雅區,1,2011,1860,92.75,92.64,23.39,13.63,76.61,0,0
933,112,臺北市立大學,0,一般大學,臺北市中正區,1,2063,1981,91.14,96.09,17.9,#N/A,82.1,0,0
934,112,國立勤益科技大學,0,技專校院,臺中市太平區,3,3187,2957,87.85,93.41,32.61,12.49,67.39,0,0
935,112,國立屏東科技大學,0,技專校院,屏東縣內埔鄉,6,2633,2279,89.88,87.14,18.74,22.75,81.26,0,0
936,112,國立澎湖科技大學,0,技專校院,澎湖縣馬公市,4,832,593,82.47,71.34,19.76,2.97,80.24,0,0
937,112,國立臺中科技大學,0,技專校院,臺中市北區,1,4861,4593,88.02,94.57,33.11,3.09,66.89,0,0
938,112,國立臺北商業大學,0,技專校院,臺北市中正區,1,1860,1712,91.23,92.28,27.97,3.63,72.03,0,0
939,112,國立臺北科技大學,0,技專校院,臺北市大安區,1,3221,3262,97.74,100,21.61,15.33,78.39,0,0
940,112,國立臺北護理健康大學,0,技專校院,臺北市北投區,2,1510,1441,92.5,95.8,22.53,7.89,77.47,0,0
941,112,國立臺南護理專科學校,0,技專校院,臺南市中西區,2,422,400,94.69,94.8,16.86,2.75,83.14,0,0
942,112,國立臺東專科學校,0,技專校院,臺東縣臺東市,4,580,297,85.87,51.3,8.69,2.16,91.31,0,0
943,112,國立臺灣戲曲學院,0,技專校院,臺北市內湖區,2,144,122,88.28,84.72,3.92,4.02,96.08,0,0
944,112,國立臺灣科技大學,0,技專校院,臺北市大安區,1,2645,2748,96.08,100,15.61,26.29,84.39,0,0
945,112,國立虎尾科技大學,0,技專校院,雲林縣虎尾鎮,4,3165,2980,88.21,94.24,25.95,16.89,74.05,0,0
946,112,國立雲林科技大學,0,技專校院,雲林縣斗六市,4,2775,2616,95.55,94.39,19.44,19.24,80.56,0,0
947,112,國立高雄科技大學,0,技專校院,高雄市三民區,2,7767,6902,91.63,89.08,22.15,20.39,77.85,0,0
948,112,國立高雄餐旅大學,0,技專校院,高雄市小港區,4,1141,912,95.02,81.01,24.79,6.75,75.21,0,0
949,112,世新大學,1,一般大學,臺北市文山區,2,2712,2585,87.06,95.48,56.89,6.92,43.11,0,0
950,112,中信學校財團法人中信金融管理學院,1,一般大學,臺南市安南區,3,340,316,85.86,93.08,19.09,5.64,80.91,0,0
951,112,中原大學,1,一般大學,桃園市中壢區,2,4215,4106,95.12,97.58,50.49,12.99,49.51,0,0
952,112,中國文化大學,1,一般大學,臺北市士林區,2,5361,3506,79.68,66.12,51.68,7.9,48.32,0,0
953,112,中國醫藥大學,1,一般大學,臺中市北區,1,1721,1577,95.78,92.18,12.93,0.06,87.07,0,0
954,112,中山醫學大學,1,一般大學,臺中市南區,1,1916,1787,93.09,93.41,26.07,10.67,73.93,0,0
955,112,中華大學學校財團法人中華大學,1,一般大學,新竹市香山區,3,1569,828,77.92,54.59,44.42,1.25,55.58,0,1
956,112,亞洲大學,1,一般大學,臺中市霧峰區,4,3065,2747,84.95,90.2,41.07,6.25,58.93,0,0
957,112,佛光大學,1,一般大學,宜蘭縣礁溪鄉,4,1000,640,84.08,64.88,29.44,9.38,70.56,0,0
958,112,元智大學,1,一般大學,桃園市中壢區,2,2322,2073,93.82,90.15,39.2,7.5,60.8,0,0
959,112,南華大學,1,一般大學,嘉義縣大林鎮,6,1553,1415,82.44,91.51,40.01,8.24,59.99,0,0
960,112,大同大學,1,一般大學,臺北市中山區,1,974,870,89.21,89.42,37.59,9.61,62.41,0,0
961,112,大葉大學,1,一般大學,彰化縣大村鄉,8,1700,794,82.98,47.87,52.68,2.51,47.32,0,0
962,112,實踐大學,1,一般大學,臺北市中山區,1,3249,2150,81.3,67.66,52.28,4.42,47.72,0,0
963,112,康寧學校財團法人康寧大學,1,一般大學,臺北市內湖區,2,892,805,92.51,90.25,39.18,9.34,60.82,0,0
964,112,慈濟學校財團法人慈濟大學,1,一般大學,花蓮縣花蓮市,4,734,551,90.14,76.79,15.86,4.65,84.14,0,0
965,112,東吳大學,1,一般大學,臺北市士林區,2,3877,3534,92.47,91.31,55.46,1.08,44.54,0,0
966,112,東海大學,1,一般大學,臺中市西屯區,2,4021,3770,92.85,94.08,47.5,21.11,52.5,0,0
967,112,法鼓學校財團法人法鼓文理學院,1,一般大學,新北市金山區,6,117,95,80,89.74,8.16,6.23,91.84,0,0
968,112,淡江大學學校財團法人淡江大學,1,一般大學,新北市淡水區,3,5743,4993,91.07,87.6,53.23,1.16,46.77,0,0
969,112,玄奘大學,1,一般大學,新竹市香山區,3,664,297,74.07,48.6,38.71,0.1,61.29,0,0
970,112,真理大學,1,一般大學,新北市淡水區,3,1532,360,73.75,25.73,63.84,6.93,36.16,0,0
971,112,義守大學,1,一般大學,高雄市大樹區,6,3100,2102,84.65,71.27,51.08,5.02,48.92,0,0
972,112,臺北醫學大學,1,一般大學,臺北市信義區,1,1402,1303,92.49,93.65,11.44,3.75,88.56,0,0
973,112,華梵大學,1,一般大學,新北市石碇區,6,449,345,74.07,77.92,#N/A,#N/A,#N/A,0,0
974,112,輔仁大學,1,一般大學,新北市新莊區,1,6790,6027,89.63,89.15,56.01,4.93,43.99,0,0
975,112,逢甲大學,1,一般大學,臺中市西屯區,2,5497,5316,94.38,96.84,48.35,6.42,51.65,0,0
976,112,銘傳大學,1,一般大學,臺北市士林區,2,4226,3588,89.05,86.36,60.26,1,39.74,0,0
977,112,長庚大學,1,一般大學,桃園市龜山區,3,1868,1772,93.09,95.15,17.17,4.18,82.83,0,0
978,112,長榮大學,1,一般大學,臺南市歸仁區,4,1916,1068,83.73,56.8,52.57,4.52,47.43,0,0
979,112,開南大學,1,一般大學,桃園市蘆竹區,3,1655,1091,71.92,71.14,56.69,26.83,43.31,0,0
980,112,靜宜大學,1,一般大學,臺中市沙鹿區,3,2782,2233,87.04,81.12,52.39,8.86,47.61,0,0
981,112,馬偕學校財團法人馬偕醫學院,1,一般大學,新北市三芝區,6,308,289,94.44,93.87,#N/A,#N/A,#N/A,0,0
982,112,高雄醫學大學,1,一般大學,高雄市三民區,2,1812,1631,93.55,90.3,16.83,2,83.17,0,0
983,112,中信金學校財團法人中信科技大學,1,技專校院,臺南市新市區,3,992,468,79.85,47.55,36.18,2.99,63.82,0,0
984,112,中國科技大學,1,技專校院,臺北市文山區,2,2288,1260,76.33,56.5,54.86,8.58,45.14,0,0
985,112,中臺科技大學,1,技專校院,臺中市北屯區,3,2611,1849,80.7,70.97,61.43,18.4,38.57,0,0
986,112,中華學校財團法人中華科技大學,1,技專校院,臺北市南港區,2,1426,883,64.44,63.48,45.86,8.97,54.14,0,0
987,112,中華醫事科技大學,1,技專校院,臺南市仁德區,3,2708,1923,85.75,71.1,67.14,3.09,32.86,0,0
988,112,亞東學校財團法人亞東科技大學,1,技專校院,新北市板橋區,1,1073,932,88.65,88.23,31.4,5.76,68.6,0,0
989,112,仁德醫護管理專科學校,1,技專校院,苗栗縣後龍鎮,6,1561,1278,82.65,81.89,55.49,6.05,44.51,0,0
990,112,修平學校財團法人修平科技大學,1,技專校院,臺中市大里區,3,1379,709,83.84,57.89,60.46,14.76,39.54,0,0
991,112,健行學校財團法人健行科技大學,1,技專校院,桃園市中壢區,2,2859,2082,79.69,75,63.44,4.71,36.56,0,0
992,112,僑光科技大學,1,技專校院,臺中市西屯區,2,2336,1872,78.25,81.23,70.58,2.41,29.42,0,0
993,112,光宇學校財團法人元培醫事科技大學,1,技專校院,新竹市香山區,3,1685,786,77.83,50.44,57.68,6.53,42.32,0,0
994,112,南亞科技學校財團法人南亞技術學院,1,技專校院,桃園市中壢區,2,961,683,82.03,71.07,55.75,1.8,44.25,0,0
995,112,南臺學校財團法人南臺科技大學,1,技專校院,臺南市永康區,3,4106,3213,87.27,78.81,56.46,1.99,43.54,0,0
996,112,南開科技大學,1,技專校院,南投縣草屯鎮,4,898,543,85.77,65.43,55.17,9.59,44.83,0,0
997,112,台北海洋學校財團法人台北海洋科技大學,1,技專校院,新北市淡水區,3,1433,992,81.37,70.14,62.89,8.92,37.11,0,0
998,112,台南家專學校財團法人台南應用科技大學,1,技專校院,臺南市永康區,3,2954,2037,82.85,69.47,69.58,2,30.42,0,0
999,112,台鋼學校財團法人台鋼科技大學,1,技專校院,高雄市路竹區,5,809,127,78.5,15.7,22.1,3.51,77.9,1,0
1000,112,吳鳳科技大學,1,技專校院,嘉義縣民雄鄉,4,1568,939,87.02,64.16,54.29,1.82,45.71,0,0
1001,112,嘉藥學校財團法人嘉南藥理大學,1,技專校院,臺南市仁德區,3,3042,1859,85.74,63.53,54.72,5.35,45.28,0,0
1002,112,城市學校財團法人臺北城市科技大學,1,技專校院,臺北市北投區,2,2910,1913,80.21,71.38,70.6,11.34,29.4,0,0
1003,112,大仁科技大學,1,技專校院,屏東縣鹽埔鄉,7,1751,1218,76.63,69.77,52.75,12.21,47.25,0,0
1004,112,大漢技術學院,1,技專校院,花蓮縣新城鄉,4,362,187,68.97,51.66,44.3,8.74,55.7,0,1
1005,112,大華學校財團法人敏實科技大學,1,技專校院,新竹縣芎林鄉,3,300,129,74.79,61.14,35.38,2.61,64.62,0,0
1006,112,宏國學校財團法人宏國德霖科技大學,1,技專校院,新北市土城區,3,1907,995,78.48,56.05,53.52,14.77,46.48,0,0
1007,112,崇仁醫護管理專科學校,1,技專校院,嘉義市東區,4,700,620,93.25,88.57,60.16,6.94,39.84,0,0
1008,112,崇右學校財團法人崇右影藝科技大學,1,技專校院,基隆市信義區,4,319,299,39.24,93.92,40.58,6.24,59.42,0,0
1009,112,崑山科技大學,1,技專校院,臺南市永康區,3,2416,1417,80.64,66.12,42.11,4.03,57.89,0,0
1010,112,嶺東科技大學,1,技專校院,臺中市南屯區,2,2692,2182,79.18,81.27,67.26,11.29,32.74,0,0
1011,112,廣亞學校財團法人育達科技大學,1,技專校院,苗栗縣造橋鄉,6,1459,868,76.88,64.92,54.95,5.54,45.05,0,0
1012,112,建國科技大學,1,技專校院,彰化縣彰化市,4,1567,812,79.94,55.2,39.62,1.87,60.38,0,0
1013,112,弘光科技大學,1,技專校院,臺中市沙鹿區,3,3366,2858,86.35,85.41,56.8,3.36,43.2,0,0
1014,112,德明財經科技大學,1,技專校院,臺北市內湖區,2,1591,891,81.05,60.86,53.37,4.47,46.63,0,0
1015,112,德育學校財團法人德育護理健康學院,1,技專校院,基隆市中山區,4,1439,969,84.46,72.02,59.11,10.03,40.89,0,0
1016,112,慈惠醫護管理專科學校,1,技專校院,屏東縣南州鄉,7,618,319,84.47,51.62,52.76,7.89,47.24,0,0
1017,112,慈濟學校財團法人慈濟科技大學,1,技專校院,花蓮縣花蓮市,4,810,614,86.21,77.38,25.08,6.35,74.92,0,0
1018,112,敏惠醫護管理專科學校,1,技專校院,臺南市柳營區,6,841,682,94.09,81.14,64.28,10.03,35.72,0,0
1019,112,文藻學校財團法人文藻外語大學,1,技專校院,高雄市三民區,2,2008,1444,83.89,72.69,51.35,23.05,48.65,0,0
1020,112,新生醫護管理專科學校,1,技專校院,桃園市龍潭區,3,1273,1274,91.83,100,69.48,7.68,30.52,0,0
1021,112,明志科技大學,1,技專校院,新北市泰山區,4,1030,1035,90.82,100,18.6,0.14,81.4,0,0
1022,112,明新學校財團法人明新科技大學,1,技專校院,新竹縣新豐鄉,3,2710,1939,83.4,76.81,55.49,3.24,44.51,0,0
1023,112,景文科技大學,1,技專校院,新北市新店區,2,1380,974,76.01,74.95,51.68,6.44,48.32,0,0
1024,112,朝陽科技大學,1,技專校院,臺中市霧峰區,4,3046,2752,87.09,90.93,55.94,1.87,44.06,0,0
1025,112,東南科技大學,1,技專校院,新北市深坑區,4,1179,586,72.66,56.81,64.22,9.76,35.78,0,0
1026,112,樹人醫護管理專科學校,1,技專校院,高雄市路竹區,5,1702,1655,89.58,97.24,66.79,4.59,33.21,0,0
1027,112,樹德科技大學,1,技專校院,高雄市燕巢區,6,2961,2054,77.14,71.6,57.76,4.11,42.24,0,0
1028,112,正修學校財團法人正修科技大學,1,技專校院,高雄市鳥松區,2,5264,3716,82.09,72.86,49.76,3.26,50.24,0,0
1029,112,美和學校財團法人美和科技大學,1,技專校院,屏東縣內埔鄉,6,1870,1414,86.55,75.67,63.36,25.11,36.64,0,0
1030,112,耕莘健康管理專科學校,1,技專校院,新北市新店區,2,908,852,91.59,93.84,40.71,6.02,59.29,0,0
1031,112,聖母醫護管理專科學校,1,技專校院,宜蘭縣三星鄉,6,442,296,87.32,67.34,50.84,7.33,49.16,0,0
1032,112,聖約翰科技大學,1,技專校院,新北市淡水區,3,163,106,71.72,65.03,27.34,33.31,72.66,0,0
1033,112,育英醫護管理專科學校,1,技專校院,高雄市三民區,2,370,365,92.37,98.65,61.51,5.75,38.49,0,0
1034,112,致理學校財團法人致理科技大學,1,技專校院,新北市板橋區,1,2518,2422,88.18,96.28,64.02,16.23,35.98,0,0
1035,112,萬能學校財團法人萬能科技大學,1,技專校院,桃園市中壢區,2,2609,1920,74.46,75.1,66.26,2.52,33.74,0,0
1036,112,輔英科技大學,1,技專校院,高雄市大寮區,4,3042,2210,89.37,73.38,56.23,3.51,43.77,0,0
1037,112,醒吾學校財團法人醒吾科技大學,1,技專校院,新北市林口區,3,2140,1291,73.24,65.64,62.56,30.7,37.44,0,0
1038,112,長庚學校財團法人長庚科技大學,1,技專校院,桃園市龜山區,3,2201,2157,92.17,98.01,28.53,7.55,71.47,0,0
1039,112,馬偕學校財團法人馬偕醫護管理專科學校,1,技專校院,臺北市北投區,2,914,879,91.31,96.28,36.67,7.67,63.33,0,0
1040,112,黎明技術學院,1,技專校院,新北市泰山區,4,1629,1069,60.88,71.52,63.13,2.93,36.87,0,0
1041,112,龍華科技大學,1,技專校院,桃園市龜山區,3,2669,2396,73.54,91.62,55.17,8.61,44.83,0,0
